IdStem;Subplot;Quadra.nb.X;Quadra.nb.Y;Dist.X;Dist.Y
24_0469_1;24;1;9;5,9;1,4
24_0470_1;24;1;9;4,7;0
24_0471_1;24;1;9;4,9;2
24_0477_1;24;1;8;0,9;0,5
24_0478_1;24;1;8;1,5;1
24_0479_1;24;1;8;1,4;1
24_0480_1;24;1;8;3;0,4
24_0481_1;24;1;8;2,8;0,3
24_0482_1;24;1;8;2,8;0,4
24_0483_1;24;1;8;2,8;0,5
24_0484_1;24;1;8;2,7;0,5
24_0485_1;24;1;8;1;1
24_0486_1;24;1;8;2,1;1,5
24_0487_1;24;1;8;1,5;2,6
24_0488_1;24;1;8;1,8;2,6
24_0489_1;24;1;8;2,4;3,7
24_0490_1;24;1;8;0;3,4
24_0491_1;24;1;8;1,2;4,6
24_0492_1;24;1;8;0,5;6,4
24_0493_1;24;1;8;1;6,5
24_0494_1;24;1;8;1,7;6,1
24_0495_1;24;1;8;2;5,7
24_0496_1;24;1;8;3,8;7
24_0497_1;24;1;8;3,8;6
24_0498_1;24;1;8;4,5;7,4
24_0499_1;24;1;8;3,2;7,6
24_0500_1;24;1;8;4,3;9,6
24_0501_1;24;1;8;10;9,8
24_0502_1;24;1;8;1;1
24_0503_1;24;1;8;8,9;6,5
24_0504_1;24;1;8;10,1;5,2
24_0505_1;24;1;8;10;3,8
24_0506_1;24;1;8;7,1;0,3
24_0507_1;24;1;8;6;1,7
24_0508_1;24;1;8;4,6;0,5
24_0509_1;24;1;8;4,2;0,2
24_0510_1;24;1;8;4,2;1,6
24_0511_1;24;1;8;4,2;3,8
24_0512_1;24;1;8;5,8;5
24_0519_1;24;1;7;0,2;0,1
24_0519_2;24;1;7;0,2;0,1
24_0519_3;24;1;7;0,2;0,1
24_0522_1;24;1;6;0,9;0
24_0523_1;24;1;6;3,1;0,1
24_0524_1;24;1;6;3,5;0,4
24_0525_1;24;1;6;3,4;0,8
24_0526_1;24;1;6;3,2;2,2
24_0527_1;24;1;6;2,6;2,4
24_0528_1;24;1;6;1,4;1,1
24_0529_1;24;1;6;0,3;2,2
24_0530_1;24;1;6;3,3;4
24_0531_1;24;1;6;3,1;5,5
24_0532_1;24;1;6;3,1;5,5
24_0533_1;24;1;6;0,4;6,8
24_0534_1;24;1;6;1,8;9,1
24_0535_1;24;1;6;2,8;9,5
24_0536_1;24;1;6;3,2;10,2
24_0537_1;24;1;6;3,4;6,9
24_0538_1;24;1;6;4,2;7,2
24_0539_1;24;1;6;4,2;7,2
24_0540_1;24;1;6;4,8;9,6
24_0541_1;24;1;6;5,6;9,3
24_0542_1;24;1;6;5,8;9,4
24_0543_1;24;1;6;6,4;8,6
24_0544_1;24;1;6;7,3;9,9
24_0545_1;24;1;6;7,5;9,7
24_0546_1;24;1;6;8,4;8,8
24_0547_1;24;1;6;9,3;7,8
24_0548_1;24;1;6;7,2;7
24_0549_1;24;1;6;9,6;6,3
24_0550_1;24;1;6;1;1
24_0551_1;24;1;6;7,5;5,5
24_0552_1;24;1;6;9,8;5,9
24_0553_1;24;1;6;7,9;4,1
24_0553_2;24;1;6;7,9;4,1
24_0554_1;24;1;6;9,2;3,1
24_0555_1;24;1;6;8,3;2,1
24_0556_1;24;1;6;9;0,8
24_0557_1;24;1;6;7,5;0
24_0558_1;24;1;6;6,9;0,8
24_0559_1;24;1;6;5,8;1,2
24_0560_1;24;1;6;6,8;2,3
24_0561_1;24;1;6;6,7;2,9
24_0562_1;24;1;6;5,2;3,3
24_0563_1;24;1;6;4,7;3
24_0564_1;24;1;6;5;4,4
24_0565_1;24;1;6;4,8;4
24_0566_1;24;1;6;4,6;5,2
24_0571_1;24;1;5;0,9;0,2
24_0572_1;24;1;5;0,8;0,5
24_0573_1;24;1;5;1;1
24_0574_1;24;1;5;1,5;1
24_0575_1;24;1;5;0,3;1,2
24_0576_1;24;1;5;0;2,6
24_0577_1;24;1;5;0,4;5,7
24_0578_1;24;1;5;0,8;7,8
24_0579_1;24;1;5;3,3;9,1
24_0580_1;24;1;5;4,3;8,1
24_0581_1;24;1;5;4,7;7,4
24_0582_1;24;1;5;3,9;6,6
24_0583_1;24;1;5;4,3;5,9
24_0584_1;24;1;5;3,7;4,9
24_0585_1;24;1;5;4,1;3,6
24_0586_1;24;1;5;3,7;2,9
24_0587_1;24;1;5;5,4;2,6
24_0588_1;24;1;5;5;3,6
24_0589_1;24;1;5;4,8;4,9
24_0590_1;24;1;5;5,2;5,3
24_0591_1;24;1;5;5,2;5,7
24_0592_1;24;1;5;4,9;6,5
24_0592_1;24;1;5;4,9;6,5
24_0592_2;24;1;5;4,9;6,5
24_0592_2;24;1;5;4,9;6,5
24_0593_1;24;1;5;5,4;6,8
24_0594_1;24;1;5;6,2;6,9
24_0595_1;24;1;5;6,2;7,7
24_0596_1;24;1;5;6,1;8
24_0597_1;24;1;5;6,1;8,1
24_0598_1;24;1;5;6,1;8,1
24_0599_1;24;1;5;6,9;8,6
24_0600_1;24;1;5;8,4;8,5
24_0601_1;24;1;5;9,5;9,5
24_0602_1;24;1;5;9,1;8,5
24_0603_1;24;1;5;9;8,5
24_0604_1;24;1;5;9,1;7,4
24_0605_1;24;1;5;9,4;3,9
24_0606_1;24;1;5;8,9;3,5
24_0607_1;24;1;5;6,5;2,6
24_0608_1;24;1;5;6,5;1,6
24_0609_1;24;1;5;6,5;1,3
24_0610_1;24;1;5;7,9;0,5
24_0611_1;24;1;5;6,6;0,1
24_0612_1;24;1;5;6,4;0
24_0613_1;24;1;5;4,7;0,3
24_0614_1;24;1;5;4,7;0,5
24_0615_1;24;1;5;4,9;1,2
24_0616_1;24;1;5;4,9;1,8
24_0617_1;24;1;5;3,6;1,1
24_0623_1;24;1;4;1,8;0,4
24_0624_1;24;1;4;0,3;2,6
24_0625_1;24;1;4;1,1;3,2
24_0626_1;24;1;4;3,6;3,5
24_0627_1;24;1;4;4,2;3,8
24_0628_1;24;1;4;5;4,1
24_0629_1;24;1;4;3,5;4,4
24_0630_1;24;1;4;3,1;3,8
24_0631_1;24;1;4;3,1;4,8
24_0632_1;24;1;4;2,6;5
24_0633_1;24;1;4;2,3;5,5
24_0634_1;24;1;4;2,2;5,6
24_0635_1;24;1;4;2,2;5,6
24_0636_1;24;1;4;0,6;9,6
24_0637_1;24;1;4;1,5;8,8
24_0638_1;24;1;4;2,1;9
24_0639_1;24;1;4;3,3;9,7
24_0640_1;24;1;4;3,3;9,8
24_0641_1;24;1;4;3,6;9,7
24_0642_1;24;1;4;1;1
24_0643_1;24;1;4;4,8;9
24_0644_1;24;1;4;4,8;8,2
24_0645_1;24;1;4;5,7;8,5
24_0646_1;24;1;4;6,9;6,2
24_0647_1;24;1;4;9,9;7,8
24_0648_1;24;1;4;9,7;7,8
24_0649_1;24;1;4;7,7;8,3
24_0650_1;24;1;4;6,3;6,1
24_0651_1;24;1;4;5,1;6,2
24_0652_1;24;1;4;4;6,8
24_0653_1;24;1;4;3,9;5,8
24_0654_1;24;1;4;4,3;5,6
24_0655_1;24;1;4;3,8;2,4
24_0656_1;24;1;4;4,4;4,9
24_0657_1;24;1;4;5,8;4,9
24_0658_1;24;1;4;5,9;5,4
24_0659_1;24;1;4;6;3,6
24_0660_1;24;1;4;6,5;4
24_0661_1;24;1;4;7,7;2,4
24_0662_1;24;1;4;8,5;1,2
24_0663_1;24;1;4;6,6;1
24_0664_1;24;1;4;5,3;0,6
24_0671_1;24;1;3;1,8;0,6
24_0672_1;24;1;3;1,2;2
24_0673_1;24;1;3;1;1,6
24_0674_1;24;1;3;3,5;2,6
24_0675_1;24;1;3;3,2;2,5
24_0676_1;24;1;3;0,7;3,6
24_0677_1;24;1;3;3,9;5,6
24_0678_1;24;1;3;3,1;5,3
24_0679_1;24;1;3;0,5;6,5
24_0680_1;24;1;3;2,8;10
24_0681_1;24;1;3;3,9;8,9
24_0682_1;24;1;3;3,9;8,9
24_0683_1;24;1;3;4;8,1
24_0684_1;24;1;3;5,2;9,8
24_0685_1;24;1;3;7,3;9
24_0686_1;24;1;3;9,7;8,5
24_0687_1;24;1;3;6,9;4,4
24_0688_1;24;1;3;6,1;3,8
24_0689_1;24;1;3;9,7;3,9
24_0690_1;24;1;3;7,9;0
24_0691_1;24;1;3;7,2;0,4
24_0692_1;24;1;3;4,8;0,1
24_0693_1;24;1;3;4,4;0,3
24_0694_1;24;1;3;4,9;3
24_0695_1;24;1;3;2,9;0,2
24_0703_1;24;1;2;0,7;0,6
24_0704_1;24;1;2;0,8;0,9
24_0705_1;24;1;2;1;1,7
24_0706_1;24;1;2;1,2;2,8
24_0707_1;24;1;2;0,2;3,2
24_0708_1;24;1;2;2;4,4
24_0709_1;24;1;2;2,8;4,8
24_0710_1;24;1;2;4,3;4,3
24_0711_1;24;1;2;3,4;5,6
24_0712_1;24;1;2;4,5;5,8
24_0713_1;24;1;2;3,4;6,2
24_0714_1;24;1;2;0,7;8,7
24_0715_1;24;1;2;4,3;9,6
24_0716_1;24;1;2;5,2;8,6
24_0717_1;24;1;2;6,2;6,4
24_0718_1;24;1;2;6,9;7,3
24_0719_1;24;1;2;7,9;8,7
24_0720_1;24;1;2;8;9
24_0721_1;24;1;2;7,3;10
24_0722_1;24;1;2;8;9,8
24_0723_1;24;1;2;8,8;9,7
24_0724_1;24;1;2;8,3;7,6
24_0725_1;24;1;2;9,5;6,3
24_0726_1;24;1;2;7,2;5,2
24_0727_1;24;1;2;7,3;4,4
24_0728_1;24;1;2;5,4;3,7
24_0729_1;24;1;2;5,4;4,2
24_0730_1;24;1;2;5,5;3,5
24_0731_1;24;1;2;7,3;3,2
24_0732_1;24;1;2;8,9;4,2
24_0733_1;24;1;2;9,1;2,6
24_0734_1;24;1;2;9,3;2,3
24_0735_1;24;1;2;9,1;1,6
24_0736_1;24;1;2;9;1,6
24_0737_1;24;1;2;8,2;0,3
24_0738_1;24;1;2;4,7;1,6
24_0739_1;24;1;2;4,2;0,3
24_0740_1;24;1;2;3,3;0,3
24_0741_1;24;1;2;3,3;1,6
24_0742_1;24;1;2;3,2;2,6
24_0743_1;24;1;2;4,1;2,9
24_0744_1;24;1;2;2,8;3,2
24_0745_1;24;1;2;1,8;3,3
24_0750_1;24;1;1;1,6;0,4
24_0751_1;24;1;1;2,5;0
24_0752_1;24;1;1;2,4;3,3
24_0753_1;24;1;1;3,3;5,1
24_0754_1;24;1;1;2,7;5,7
24_0755_1;24;1;1;2,7;7,4
24_0756_1;24;1;1;2,1;8,9
24_0757_1;24;1;1;3,4;9,3
24_0758_1;24;1;1;5,5;5,1
24_0759_1;24;1;1;5,3;5,4
24_0760_1;24;1;1;6,3;6,4
24_0761_1;24;1;1;1;1
24_0762_1;24;1;1;6,6;7,4
24_0763_1;24;1;1;8,1;8,1
24_0764_1;24;1;1;7,6;9,2
24_0765_1;24;1;1;9,2;9,3
24_0766_1;24;1;1;8,6;8
24_0767_1;24;1;1;8,8;4,7
24_0768_1;24;1;1;8,7;7,3
24_0769_1;24;1;1;9,5;7,8
24_0770_1;24;1;1;10,2;7,6
24_0771_1;24;1;1;10;7
24_0772_1;24;1;1;10,2;6,1
24_0773_1;24;1;1;8,9;5,7
24_0774_1;24;1;1;7,4;5,9
24_0775_1;24;1;1;6,6;3,5
24_0776_1;24;1;1;10,1;1,6
24_0777_1;24;1;1;9,4;1,6
24_0778_1;24;1;1;6,3;2,7
24_0779_1;24;1;1;5,2;0,5
24_0780_1;24;1;1;4,7;2,3
24_0781_1;24;1;1;3,8;2
24_0782_1;24;1;1;4,1;2,6
24_0789_1;24;1;0;0;1,1
24_0790_1;24;1;0;2,1;5,7
24_0791_1;24;1;0;3;9
24_0792_1;24;1;0;6,4;9,8
24_0793_1;24;1;0;6,4;9,6
24_0794_1;24;1;0;7,6;9,5
24_0795_1;24;1;0;7,6;10
24_0796_1;24;1;0;9,6;8,5
24_0796_2;24;1;0;9,6;8,5
24_0796_3;24;1;0;9,6;8,5
24_0797_1;24;1;0;1;1
24_0798_1;24;1;0;9,6;7,5
24_0799_1;24;1;0;9,7;6,4
24_0800_1;24;1;0;9,1;7
24_0801_1;24;1;0;9,6;3,5
24_0802_1;24;1;0;9,9;2,8
24_0803_1;24;1;0;9,5;0,9
24_0803_2;24;1;0;9,5;0,9
24_0804_1;24;1;0;10;0,3
24_0805_1;24;1;0;7,4;1,9
24_0806_1;24;1;0;7,2;0,7
24_0807_1;24;1;0;7,1;2,7
24_0808_1;24;1;0;5,5;2,8
24_0809_1;24;1;0;4,1;0,3
24_0816_1;24;2;0;1,9;1,6
24_0817_1;24;2;0;0,2;2,4
24_0818_1;24;2;0;1,5;2,7
24_0819_1;24;2;0;2,2;6,6
24_0820_1;24;2;0;2,9;6,4
24_0821_1;24;2;0;3,5;5,9
24_0822_1;24;2;0;5,1;5,8
24_0823_1;24;2;0;5,5;6,7
24_0824_1;24;2;0;5,2;7
24_0825_1;24;2;0;4,4;7,4
24_0826_1;24;2;0;4,2;7,2
24_0827_1;24;2;0;4,6;8,2
24_0828_1;24;2;0;3,2;8
24_0829_1;24;2;0;2,1;8
24_0830_1;24;2;0;2,6;8,7
24_0831_1;24;2;0;3,3;9,2
24_0832_1;24;2;0;2,3;9
24_0833_1;24;2;0;4,3;9,3
24_0834_1;24;2;0;6,3;8,7
24_0835_1;24;2;0;6,6;8,3
24_0836_1;24;2;0;6,4;9,1
24_0837_1;24;2;0;7,5;9,1
24_0838_1;24;2;0;8;8,7
24_0839_1;24;2;0;10,5;10,6
24_0840_1;24;2;0;9,9;7,4
24_0841_1;24;2;0;8,6;6,7
24_0842_1;24;2;0;6,5;4,2
24_0843_1;24;2;0;6,9;7
24_0844_1;24;2;0;7,3;6,3
24_0845_1;24;2;0;7,1;6
24_0846_1;24;2;0;6,6;5,3
24_0847_1;24;2;0;6,3;5,2
24_0848_1;24;2;0;1;1
24_0849_1;24;2;0;8,8;4,6
24_0850_1;24;2;0;10;3,1
24_0851_1;24;2;0;7,7;1,7
24_0852_1;24;2;0;6,3;2,2
24_0853_1;24;2;0;6,5;2,6
24_0854_1;24;2;0;5,8;2,8
24_0855_1;24;2;0;5,5;2,4
24_0859_1;24;2;1;1;2,3
24_0860_1;24;2;1;2,4;2,2
24_0861_1;24;2;1;3,1;2,5
24_0862_1;24;2;1;5,4;5,2
24_0863_1;24;2;1;5,8;6,1
24_0864_1;24;2;1;4,5;6,9
24_0865_1;24;2;1;4,9;7,5
24_0866_1;24;2;1;0,9;7,8
24_0867_1;24;2;1;1,1;8,8
24_0868_1;24;2;1;2,6;8,8
24_0869_1;24;2;1;1,3;9,7
24_0870_1;24;2;1;4,7;9
24_0871_1;24;2;1;6,2;8,7
24_0872_1;24;2;1;6,9;8,9
24_0873_1;24;2;1;7,1;7,4
24_0874_1;24;2;1;9,7;9,5
24_0875_1;24;2;1;9,9;8,7
24_0876_1;24;2;1;10,1;7,6
24_0877_1;24;2;1;9,6;6,8
24_0878_1;24;2;1;10;6
24_0879_1;24;2;1;8,7;5,7
24_0880_1;24;2;1;7,5;5,8
24_0881_1;24;2;1;9,4;6
24_0882_1;24;2;1;10,6;3,1
24_0883_1;24;2;1;9,8;2,3
24_0884_1;24;2;1;5,9;1,5
24_0885_1;24;2;1;5,4;0,6
24_0886_1;24;2;1;4,7;0,7
24_0887_1;24;2;1;3,2;0,6
24_0888_1;24;2;1;3,9;1,7
24_0895_1;24;2;2;0,4;1,2
24_0896_1;24;2;2;1,3;1,6
24_0897_1;24;2;2;1,9;1,7
24_0898_1;24;2;2;1,5;2,8
24_0899_1;24;2;2;1,7;2,4
24_0900_1;24;2;2;1;1
24_0901_1;24;2;2;3,8;4,5
24_0902_1;24;2;2;4,4;5,8
24_0903_1;24;2;2;1,2;6,7
24_0904_1;24;2;2;1,9;6,7
24_0905_1;24;2;2;3;8,3
24_0906_1;24;2;2;3,5;7,5
24_0907_1;24;2;2;4,2;9
24_0908_1;24;2;2;4,5;8,8
24_0909_1;24;2;2;5;9,3
24_0910_1;24;2;2;5,3;8
24_0910_2;24;2;2;5,3;8
24_0911_1;24;2;2;5,6;8,7
24_0912_1;24;2;2;5,4;8,1
24_0913_1;24;2;2;5,5;7,3
24_0914_1;24;2;2;5,3;6,8
24_0915_1;24;2;2;6;5,8
24_0915_2;24;2;2;6;5,8
24_0916_1;24;2;4;0,7;7,1
24_0917_1;24;2;2;7,6;5,5
24_0918_1;24;2;2;1;1
24_0919_1;24;2;2;7,6;7,4
24_0920_1;24;2;2;8,6;9,1
24_0921_1;24;2;2;9;9,8
24_0922_1;24;2;2;9,2;9,4
24_0923_1;24;2;2;9,7;8,7
24_0924_1;24;2;2;9,7;7,3
24_0925_1;24;2;2;9,8;7,4
24_0926_1;24;2;2;9,8;7,4
24_0927_1;24;2;2;9,9;8
24_0928_1;24;2;2;9,9;3
24_0929_1;24;2;2;8,5;3,4
24_0930_1;24;2;2;9,4;2,3
24_0931_1;24;2;2;9,7;2
24_0932_1;24;2;2;9,6;0,8
24_0933_1;24;2;2;8,9;1,1
24_0934_1;24;2;2;7,6;1,1
24_0935_1;24;2;2;8;0,1
24_0936_1;24;2;2;1;1
24_0937_1;24;1;6;2,4;2,6
24_0938_1;24;1;6;2,3;2,4
24_0939_1;24;2;2;6,3;2,3
24_0940_1;24;2;2;5,3;2,3
24_0941_1;24;2;2;6,1;3,1
24_0941_2;24;2;2;6,1;3,1
24_0942_1;24;2;2;6,5;4,4
24_0943_1;24;2;2;5,5;3,9
24_0944_1;24;2;2;5,4;4,9
24_0945_1;24;2;2;5,8;4,9
24_0949_1;24;2;3;1;0,3
24_0950_1;24;2;3;0,3;0,8
24_0951_1;24;2;3;2,3;1,4
24_0952_1;24;2;3;1,3;3,1
24_0953_1;24;2;3;0,1;3,8
24_0954_1;24;2;3;2,7;3,9
24_0955_1;24;2;3;2,9;2,2
24_0956_1;24;2;3;2,6;5
24_0957_1;24;2;3;3,2;5,7
24_0958_1;24;2;3;3,6;3,5
24_0959_1;24;2;3;3,8;4,3
24_0960_1;24;2;3;3,2;5,1
24_0961_1;24;2;3;1,4;6,3
24_0962_1;24;2;3;3,6;5,9
24_0963_1;24;2;3;4,1;5,3
24_0964_1;24;2;3;4,9;6,7
24_0965_1;24;2;3;3,5;9,5
24_0966_1;24;2;3;3,9;9,4
24_0967_1;24;2;3;4,3;9,5
24_0968_1;24;2;3;4,2;9,5
24_0969_1;24;2;3;6,6;7,9
24_0970_1;24;2;3;6,3;6,6
24_0971_1;24;2;3;6,3;7,6
24_0972_1;24;2;3;7,3;7,4
24_0973_1;24;2;3;7,5;7,7
24_0974_1;24;2;3;7,6;7,4
24_0975_1;24;2;3;7,5;7,2
24_0976_1;24;2;3;7,4;5,5
24_0977_1;24;2;3;8,4;6,8
24_0978_1;24;2;3;8,6;8,4
24_0979_1;24;2;3;9,1;6,3
24_0980_1;24;2;3;9,7;5,3
24_0981_1;24;2;3;7,5;4,3
24_0982_1;24;2;3;7,1;3,6
24_0983_1;24;2;3;6,6;4,2
24_0984_1;24;2;3;9,8;2,8
24_0985_1;24;2;3;6,6;0,2
24_0986_1;24;2;3;5,5;1,1
24_0987_1;24;2;3;4,4;0,4
24_0988_1;24;2;3;5,3;0,7
24_0993_1;24;2;4;0,1;1
24_0994_1;24;2;4;1,8;0,5
24_0995_1;24;2;4;3,8;0,1
24_0996_1;24;2;4;3,8;0,2
24_0997_1;24;2;4;3,8;0,3
24_0998_1;24;2;4;4,3;2,2
24_0999_1;24;2;4;4;2,2
24_1000_1;24;2;4;3,4;2,2
24_1001_1;24;2;4;2,8;2,6
24_1002_1;24;2;4;1,5;1,8
24_1002_2;24;2;4;1,5;1,8
24_1002_3;24;2;4;1,5;1,8
24_1003_1;24;2;4;0,4;4,5
24_1004_1;24;2;4;0,2;4,9
24_1005_1;24;2;4;1,4;6,5
24_1006_1;24;2;4;2,1;5,8
24_1007_1;24;2;4;2;6,1
24_1008_1;24;2;4;1,7;7
24_1009_1;24;2;4;0,5;8,4
24_1010_1;24;2;4;1,6;8,7
24_1011_1;24;2;4;2,3;7,7
24_1012_1;24;2;4;3,2;8,6
24_1013_1;24;2;4;3,8;7,7
24_1014_1;24;2;4;5,5;7,8
24_1015_1;24;2;4;6,1;6,6
24_1016_1;24;2;4;6,7;7,6
24_1017_1;24;2;4;6,3;8,7
24_1018_1;24;2;4;6,2;7,9
24_1019_1;24;2;4;7;9,1
24_1020_1;24;2;4;7,5;7,8
24_1021_1;24;2;4;8,1;8,4
24_1022_1;24;2;4;9,5;8,8
24_1023_1;24;2;4;10,1;7,2
24_1024_1;24;2;4;10,2;7,2
24_1025_1;24;2;4;8,6;7,3
24_1026_1;24;2;4;8,4;7,1
24_1027_1;24;2;4;8,7;6,6
24_1028_1;24;2;4;8;6,7
24_1029_1;24;2;4;8,2;10,4
24_1030_1;24;2;4;8,7;5,4
24_1031_1;24;2;4;7,3;5,6
24_1032_1;24;2;4;7,8;5,8
24_1033_1;24;2;4;6,4;3,8
24_1034_1;24;2;4;8,1;1,3
24_1035_1;24;2;4;8,2;0,2
24_1041_1;24;2;5;0,1;2,1
24_1042_1;24;2;5;4,1;4,1
24_1043_1;24;2;5;3,4;2,4
24_1044_1;24;2;5;1,6;2,5
24_1045_1;24;2;5;1,4;3,3
24_1046_1;24;2;5;0,7;2,8
24_1047_1;24;2;5;1,2;3,8
24_1048_1;24;2;5;0,3;4,5
24_1049_1;24;2;5;2,2;4,8
24_1050_1;24;2;5;1,5;5,3
24_1051_1;24;2;5;1,2;9,3
24_1052_1;24;2;5;1,8;9,9
24_1053_1;24;2;5;2,1;8,8
24_1054_1;24;2;5;1,7;8,3
24_1055_1;24;2;5;2,1;8
24_1056_1;24;2;5;2,2;8,3
24_1058_1;24;2;5;3;7,2
24_1059_1;24;2;5;2,8;7,8
24_1060_1;24;2;5;3,1;8,2
24_1061_1;24;2;5;2,7;8,6
24_1062_1;24;2;5;5,6;7
24_1063_1;24;2;5;1;1
24_1064_1;24;2;5;3,9;5,3
24_1065_1;24;2;5;5,8;6,1
24_1066_1;24;2;5;7,1;6,8
24_1067_1;24;2;5;6,2;3,4
24_1068_1;24;2;5;6,4;8
24_1069_1;24;2;5;7,7;5,9
24_1070_1;24;2;5;8,1;7,4
24_1071_1;24;2;5;8,9;9,7
24_1072_1;24;2;5;9,2;8,5
24_1073_1;24;2;5;10,2;3,3
24_1074_1;24;2;5;10,2;8
24_1075_1;24;2;5;9,1;6,7
24_1076_1;24;2;5;10;5,6
24_1077_1;24;2;5;7,2;3,5
24_1078_1;24;2;5;6;4,1
24_1079_1;24;2;5;7,5;2,7
24_1080_1;24;2;5;8,8;1,6
24_1081_1;24;2;5;7,4;1,5
24_1082_1;24;2;5;4,9;0
24_1083_1;24;2;5;4;0,9
24_1089_1;24;2;6;0,1;2,5
24_1090_1;24;2;6;1;1
24_1091_1;24;2;6;2,2;2,5
24_1091_1;24;2;6;2,2;2,5
24_1091_2;24;2;6;2,2;2,5
24_1091_2;24;2;6;2,2;2,5
24_1092_1;24;2;6;0,9;3,2
24_1093_1;24;2;6;1;4
24_1094_1;24;2;6;1;4,1
24_1095_1;24;2;6;1,3;6,2
24_1096_1;24;2;6;0,8;9,9
24_1097_1;24;2;6;1,9;9
24_1098_1;24;2;6;3,1;9,7
24_1099_1;24;2;6;3,4;9,6
24_1100_1;24;2;6;4,1;9,4
24_1101_1;24;2;6;4;7,3
24_1102_1;24;2;6;4,6;8,3
24_1103_1;24;2;6;6,6;9,3
24_1104_1;24;2;6;6,9;7,2
24_1105_1;24;2;6;7,3;9,3
24_1106_1;24;2;6;8,2;7,5
24_1107_1;24;2;6;1;1
24_1108_1;24;2;6;9,4;8,8
24_1109_1;24;2;6;9,5;6,7
24_1110_1;24;2;6;7,9;6,1
24_1111_1;24;2;6;6,6;6
24_1112_1;24;2;6;6,9;4,2
24_1113_1;24;2;6;8;4,6
24_1114_1;24;2;6;8,4;5,6
24_1115_1;24;2;6;1;1
24_1116_1;24;2;6;9,5;4,9
24_1117_1;24;2;6;8,5;3,9
24_1118_1;24;2;6;9,1;2,5
24_1119_1;24;2;6;7,9;2,8
24_1120_1;24;2;6;8,6;1
24_1121_1;24;2;6;8,5;0,5
24_1122_1;24;2;6;8,3;0,5
24_1123_1;24;2;6;7,8;0,4
24_1124_1;24;2;7;8,3;8,3
24_1125_1;24;2;7;7,9;7,4
24_1126_1;24;2;7;1;1
24_1127_1;24;2;6;7,8;1,6
24_1128_1;24;2;6;7,4;1
24_1129_1;24;2;6;6,5;1,5
24_1130_1;24;2;6;6,4;2,7
24_1131_1;24;2;6;7;3
24_1139_1;24;2;7;1;1
24_1140_1;24;2;7;3;1,5
24_1140_1;24;2;7;3;1,5
24_1140_2;24;2;7;3;1,5
24_1140_2;24;2;7;3;1,5
24_1142_1;24;2;7;3;1,6
24_1143_1;24;2;7;1;3,6
24_1144_1;24;2;7;4,2;6,2
24_1145_1;24;2;7;3,6;7,4
24_1146_1;24;2;7;3,7;7
24_1147_1;24;2;7;3,5;7
24_1148_1;24;2;7;2,6;6,2
24_1149_1;24;2;7;2,2;5,5
24_1150_1;24;2;7;2;6,2
24_1151_1;24;2;7;1,7;9,2
24_1152_1;24;2;7;3,5;8,5
24_1153_1;24;2;7;4,6;7,7
24_1154_1;24;2;7;1;1
24_1155_1;24;2;7;5,4;6
24_1156_1;24;2;7;5,2;7,9
24_1157_1;24;2;7;5,6;7
24_1158_1;24;2;7;6,7;8,7
24_1158_1;24;2;7;6,7;8,7
24_1158_2;24;2;7;6,7;8,7
24_1158_2;24;2;7;6,7;8,7
24_1159_1;24;2;7;6,9;8,9
24_1160_1;24;2;7;7,5;5,9
24_1161_1;24;2;7;9,2;5,6
24_1162_1;24;2;7;8,5;4,5
24_1163_1;24;2;7;8,9;3,4
24_1164_1;24;2;7;6,5;1,3
24_1165_1;24;2;7;4,4;0,4
24_1166_1;24;2;7;1;1
24_1167_1;24;2;7;4,8;4,6
24_1168_1;24;2;7;5;5,2
24_1177_1;24;2;8;2;0,5
24_1178_1;24;2;8;1,9;1,3
24_1179_1;24;2;8;3,2;2,1
24_1180_1;24;2;8;1,6;2,2
24_1181_1;24;2;8;0,5;2,3
24_1182_1;24;2;8;0,1;3
24_1183_1;24;2;8;1,9;3,3
24_1184_1;24;2;8;3;2,9
24_1185_1;24;2;8;3,1;3,4
24_1186_1;24;2;8;4,1;3,5
24_1187_1;24;2;8;2,6;5,5
24_1188_1;24;2;8;2,4;5
24_1189_1;24;2;8;0,5;2,1
24_1190_1;24;2;8;1,3;5,9
24_1191_1;24;2;8;1,2;7
24_1192_1;24;2;8;1,3;7,7
24_1193_1;24;2;8;1,6;9,3
24_1194_1;24;2;8;2,2;9,8
24_1195_1;24;2;8;3,4;7,7
24_1196_1;24;2;8;4,2;8,6
24_1197_1;24;2;8;4,2;7,8
24_1198_1;24;2;8;5,3;8,6
24_1199_1;24;2;8;6,1;9,1
24_1200_1;24;2;8;5,8;9,2
24_1201_1;24;2;8;4,2;6,1
24_1202_1;24;2;8;5,2;6,6
24_1203_1;24;2;8;5,4;5,6
24_1204_1;24;2;8;6,3;6,4
24_1205_1;24;2;8;7,1;5,8
24_1206_1;24;2;8;7,9;5,7
24_1207_1;24;2;8;9,6;6,6
24_1208_1;24;2;8;7,7;2,8
24_1209_1;24;2;8;5,8;4,4
24_1210_1;24;2;8;5,8;4,3
24_1211_1;24;2;8;6;3,2
24_1212_1;24;2;8;4,8;3,3
24_1214_1;24;2;8;3,2;0,6
24_1216_1;24;2;8;9;9
24_1221_1;24;2;9;2,3;1,1
24_1222_1;24;2;9;3,3;0
24_1223_1;24;2;9;3,4;0,2
24_1224_1;24;2;9;3,8;1,9
24_1225_1;24;2;9;2,7;2,1
24_1226_1;24;2;9;2;1,5
